1.14228E+00		1.10662E+01		1.18192E+01
1.16232E+00		1.20718E+01		1.18355E+01
1.18236E+00		1.22179E+01		1.18510E+01
1.20240E+00		1.30323E+01		1.18658E+01
1.22244E+00		1.12829E+01		1.18799E+01
1.24248E+00		1.15340E+01		1.18932E+01
1.26253E+00		1.31540E+01		1.19057E+01
1.28257E+00		1.26536E+01		1.19175E+01
1.30261E+00		1.52940E+01		1.19285E+01
1.32265E+00		1.40078E+01		1.19387E+01
1.34269E+00		1.11789E+01		1.19482E+01
1.36273E+00		1.31786E+01		1.19569E+01
1.38277E+00		1.11834E+01		1.19647E+01
1.40281E+00		1.09531E+01		1.19718E+01
1.42285E+00		1.17406E+01		1.19782E+01
1.44289E+00		1.14213E+01		1.19837E+01
1.46293E+00		1.30088E+01		1.19884E+01
1.48297E+00		1.21792E+01		1.19923E+01
1.50301E+00		1.28451E+01		1.19954E+01
1.52305E+00		1.16733E+01		1.19977E+01
1.54309E+00		1.17992E+01		1.19992E+01
1.56313E+00		1.13093E+01		1.19999E+01
1.58317E+00		1.01493E+01		1.19998E+01
1.60321E+00		1.37698E+01		1.19989E+01
1.62325E+00		1.18089E+01		1.19972E+01
1.64329E+00		1.06723E+01		1.19947E+01
1.66333E+00		1.18147E+01		1.19914E+01
1.68337E+00		1.22476E+01		1.19873E+01
1.70341E+00		1.20170E+01		1.19824E+01
1.72345E+00		1.22082E+01		1.19767E+01
1.74349E+00		1.24200E+01		1.19703E+01
1.76353E+00		9.93555E+00		1.19630E+01
1.78357E+00		1.20245E+01		1.19549E+01
1.80361E+00		1.20778E+01		1.19460E+01
1.82365E+00		1.30052E+01		1.19364E+01
1.84369E+00		1.24109E+01		1.19260E+01
1.86373E+00		1.09254E+01		1.19148E+01
1.88377E+00		1.28868E+01		1.19028E+01
1.90381E+00		1.25442E+01		1.18901E+01
1.92385E+00		1.34047E+01		1.18766E+01
1.94389E+00		1.22730E+01		1.18624E+01
1.96393E+00		1.15258E+01		1.18474E+01
1.98397E+00		1.09195E+01		1.18317E+01
2.00401E+00		1.13734E+01		1.18152E+01
2.02405E+00		1.25370E+01		1.17981E+01
2.04409E+00		1.09689E+01		1.17801E+01
2.06413E+00		1.15687E+01		1.17615E+01
2.08417E+00		1.25138E+01		1.17422E+01
2.10421E+00		1.35851E+01		1.17222E+01
2.12425E+00		1.16593E+01		1.17014E+01
2.14429E+00		1.19288E+01		1.16800E+01
2.16433E+00		1.39627E+01		1.16579E+01
2.18437E+00		1.25739E+01		1.16352E+01
2.20441E+00		1.24565E+01		1.16118E+01
2.22445E+00		1.20598E+01		1.15877E+01
2.24449E+00		1.20366E+01		1.15630E+01
2.26453E+00		1.19796E+01		1.15377E+01
2.28457E+00		1.11627E+01		1.15118E+01
2.30461E+00		1.27545E+01		1.14853E+01
2.32465E+00		1.11679E+01		1.14581E+01
2.34469E+00		1.28027E+01		1.14304E+01
2.36473E+00		1.25151E+01		1.14021E+01
2.38477E+00		1.27870E+01		1.13732E+01
2.40481E+00		9.61632E+00		1.13438E+01
2.42485E+00		1.26162E+01		1.13139E+01
2.44489E+00		1.25034E+01		1.12834E+01
2.46493E+00		1.17182E+01		1.12524E+01
2.48497E+00		1.15790E+01		1.12209E+01
2.50501E+00		1.08151E+01		1.11889E+01
2.52505E+00		1.01271E+01		1.11564E+01
2.54509E+00		8.56450E+00		1.11235E+01
2.56513E+00		1.08847E+01		1.10901E+01
2.58517E+00		1.29152E+01		1.10563E+01
2.60521E+00		1.04840E+01		1.10221E+01
2.62525E+00		1.08933E+01		1.09874E+01
2.64529E+00		1.02075E+01		1.09524E+01
2.66533E+00		8.85019E+00		1.09169E+01
2.68537E+00		1.10534E+01		1.08811E+01
2.70541E+00		1.07525E+01		1.08450E+01
2.72545E+00		1.31590E+01		1.08085E+01
2.74549E+00		1.22603E+01		1.07716E+01
2.76553E+00		1.16837E+01		1.07345E+01
2.78557E+00		1.08877E+01		1.06971E+01
2.80561E+00		1.25943E+01		1.06594E+01
2.82565E+00		9.74044E+00		1.06214E+01
2.84569E+00		1.19660E+01		1.05832E+01
2.86573E+00		1.34152E+01		1.05448E+01
2.88577E+00		1.12812E+01		1.05061E+01
2.90581E+00		9.84171E+00		1.04672E+01
2.92585E+00		9.31006E+00		1.04281E+01
2.94589E+00		9.42917E+00		1.03889E+01
2.96593E+00		8.64506E+00		1.03495E+01
2.98597E+00		1.03368E+01		1.03100E+01
3.00601E+00		1.18941E+01		1.02703E+01
3.02605E+00		9.71005E+00		1.02306E+01
3.04609E+00		1.14097E+01		1.01907E+01
3.06613E+00		9.44692E+00		1.01508E+01
3.08617E+00		8.55387E+00		1.01108E+01
3.10621E+00		1.03443E+01		1.00707E+01
3.12625E+00		8.94098E+00		1.00307E+01
3.14629E+00		1.04997E+01		9.99060E+00
3.16633E+00		1.23722E+01		9.95053E+00
3.18637E+00		9.93131E+00		9.91047E+00
3.20641E+00		1.02124E+01		9.87045E+00
3.22645E+00		1.04026E+01		9.83048E+00
3.24649E+00		1.02231E+01		9.79058E+00
3.26653E+00		1.02778E+01		9.75077E+00
3.28657E+00		9.43714E+00		9.71105E+00
3.30661E+00		1.06756E+01		9.67145E+00
3.32665E+00		7.48481E+00		9.63199E+00
3.34669E+00		8.84027E+00		9.59267E+00
3.36673E+00		8.10248E+00		9.55351E+00
3.38677E+00		1.06113E+01		9.51454E+00
3.40681E+00		8.96766E+00		9.47575E+00
3.42685E+00		1.11837E+01		9.43718E+00
3.44689E+00		9.96051E+00		9.39884E+00
3.46693E+00		7.19897E+00		9.36074E+00
3.48697E+00		8.91759E+00		9.32289E+00
3.50701E+00		7.33583E+00		9.28531E+00
3.52705E+00		9.09756E+00		9.24803E+00
3.54709E+00		9.54862E+00		9.21104E+00
3.56713E+00		1.07904E+01		9.17437E+00
3.58717E+00		1.07947E+01		9.13803E+00
3.60721E+00		1.00393E+01		9.10204E+00
3.62725E+00		8.91801E+00		9.06641E+00
3.64729E+00		7.42517E+00		9.03116E+00
3.66733E+00		9.59155E+00		8.99629E+00
3.68737E+00		1.07494E+01		8.96183E+00
3.70741E+00		9.35032E+00		8.92778E+00
3.72745E+00		9.18986E+00		8.89416E+00
3.74749E+00		1.09422E+01		8.86099E+00
3.76754E+00		9.68966E+00		8.82828E+00
3.78758E+00		8.67446E+00		8.79603E+00
3.80762E+00		8.45387E+00		8.76427E+00
3.82766E+00		9.18034E+00		8.73301E+00
3.84770E+00		7.84130E+00		8.70225E+00
3.86774E+00		1.07769E+01		8.67202E+00
3.88778E+00		8.11726E+00		8.64232E+00
3.90782E+00		9.59121E+00		8.61316E+00
3.92786E+00		8.49107E+00		8.58456E+00
3.94790E+00		7.22965E+00		8.55653E+00
3.96794E+00		9.07867E+00		8.52908E+00
3.98798E+00		8.13568E+00		8.50222E+00
4.00802E+00		7.94422E+00		8.47596E+00
4.02806E+00		8.53313E+00		8.45032E+00
4.04810E+00		6.45722E+00		8.42529E+00
4.06814E+00		8.49597E+00		8.40090E+00
4.08818E+00		6.46286E+00		8.37715E+00
4.10822E+00		9.95131E+00		8.35406E+00
4.12826E+00		9.23366E+00		8.33162E+00
4.14830E+00		7.73815E+00		8.30985E+00
4.16834E+00		8.02264E+00		8.28876E+00
4.18838E+00		7.10794E+00		8.26836E+00
4.20842E+00		7.69989E+00		8.24866E+00
4.22846E+00		5.46187E+00		8.22966E+00
4.24850E+00		6.85080E+00		8.21136E+00
4.26854E+00		7.13205E+00		8.19379E+00
4.28858E+00		9.92903E+00		8.17694E+00
4.30862E+00		8.09441E+00		8.16083E+00
4.32866E+00		9.44112E+00		8.14545E+00
4.34870E+00		7.48374E+00		8.13082E+00
4.36874E+00		7.58881E+00		8.11694E+00
4.38878E+00		9.03517E+00		8.10381E+00
4.40882E+00		7.37919E+00		8.09145E+00
4.42886E+00		1.05428E+01		8.07985E+00
4.44890E+00		7.80642E+00		8.06903E+00
4.46894E+00		5.53318E+00		8.05898E+00
4.48898E+00		6.42656E+00		8.04971E+00
4.50902E+00		8.13495E+00		8.04122E+00
4.52906E+00		8.70942E+00		8.03352E+00
4.54910E+00		9.22186E+00		8.02660E+00
4.56914E+00		8.02837E+00		8.02049E+00
4.58918E+00		6.85286E+00		8.01516E+00
4.60922E+00		1.00303E+01		8.01063E+00
4.62926E+00		5.97318E+00		8.00691E+00
4.64930E+00		8.34031E+00		8.00398E+00
4.66934E+00		7.89503E+00		8.00185E+00
4.68938E+00		7.11932E+00		8.00053E+00
4.70942E+00		8.68373E+00		8.00001E+00
4.72946E+00		7.69265E+00		8.00029E+00
4.74950E+00		8.15106E+00		8.00138E+00
4.76954E+00		6.15544E+00		8.00327E+00
4.78958E+00		7.18005E+00		8.00596E+00
4.80962E+00		6.83444E+00		8.00945E+00
4.82966E+00		7.20737E+00		8.01374E+00
4.84970E+00		6.91164E+00		8.01882E+00
4.86974E+00		6.50827E+00		8.02471E+00
4.88978E+00		7.04829E+00		8.03138E+00
4.90982E+00		8.20672E+00		8.03885E+00
4.92986E+00		9.07938E+00		8.04711E+00
4.94990E+00		7.06229E+00		8.05615E+00
4.96994E+00		7.66150E+00		8.06597E+00
4.98998E+00		8.80016E+00		8.07656E+00
5.01002E+00		9.01396E+00		8.08793E+00
5.03006E+00		7.36072E+00		8.10007E+00
5.05010E+00		8.81801E+00		8.11297E+00
5.07014E+00		7.94395E+00		8.12663E+00
5.09018E+00		7.20287E+00		8.14104E+00
5.11022E+00		7.93831E+00		8.15619E+00
5.13026E+00		1.02280E+01		8.17209E+00
5.15030E+00		9.16233E+00		8.18872E+00
5.17034E+00		8.12560E+00		8.20608E+00
5.19038E+00		9.15705E+00		8.22416E+00
5.21042E+00		9.12999E+00		8.24295E+00
5.23046E+00		8.27419E+00		8.26245E+00
5.25050E+00		8.61468E+00		8.28264E+00
5.27054E+00		7.16559E+00		8.30353E+00
5.29058E+00		7.65692E+00		8.32510E+00
5.31062E+00		7.67547E+00		8.34734E+00
5.33066E+00		9.41682E+00		8.37024E+00
5.35070E+00		8.31059E+00		8.39380E+00
5.37074E+00		8.98134E+00		8.41800E+00
5.39078E+00		8.35362E+00		8.44284E+00
5.41082E+00		7.73845E+00		8.46830E+00
5.43086E+00		9.47216E+00		8.49438E+00
5.45090E+00		8.95537E+00		8.52106E+00
5.47094E+00		8.39429E+00		8.54834E+00
5.49098E+00		9.13873E+00		8.57620E+00
5.51102E+00		1.02641E+01		8.60463E+00
5.53106E+00		8.21854E+00		8.63362E+00
5.55110E+00		8.29619E+00		8.66316E+00
5.57114E+00		9.30096E+00		8.69324E+00
5.59118E+00		9.95738E+00		8.72384E+00
5.61122E+00		8.08889E+00		8.75495E+00
5.63126E+00		8.06074E+00		8.78657E+00
5.65130E+00		9.18410E+00		8.81867E+00
5.67134E+00		7.72600E+00		8.85125E+00
5.69138E+00		9.63430E+00		8.88428E+00
5.71142E+00		8.47680E+00		8.91777E+00
5.73146E+00		7.82558E+00		8.95169E+00
5.75150E+00		9.94031E+00		8.98603E+00
5.77154E+00		9.24813E+00		9.02078E+00
5.79158E+00		1.00363E+01		9.05592E+00
5.81162E+00		1.02905E+01		9.09144E+00
5.83166E+00		1.00587E+01		9.12733E+00
5.85170E+00		1.06071E+01		9.16357E+00
5.87174E+00		1.02563E+01		9.20014E+00
5.89178E+00		8.65892E+00		9.23703E+00
5.91182E+00		9.47491E+00		9.27423E+00
5.93186E+00		9.93407E+00		9.31172E+00
5.95190E+00		9.43847E+00		9.34949E+00
5.97194E+00		8.98575E+00		9.38752E+00
5.99198E+00		8.75980E+00		9.42579E+00
6.01202E+00		1.02818E+01		9.46430E+00
6.03206E+00		1.03527E+01		9.50302E+00
6.05210E+00		9.86252E+00		9.54194E+00
6.07214E+00		8.41390E+00		9.58104E+00
6.09218E+00		9.85019E+00		9.62032E+00
6.11222E+00		1.02878E+01		9.65974E+00
6.13226E+00		8.87750E+00		9.69930E+00
6.15230E+00		9.75479E+00		9.73899E+00
6.17234E+00		1.04942E+01		9.77877E+00
6.19238E+00		1.07405E+01		9.81865E+00
6.21242E+00		9.54932E+00		9.85860E+00
6.23246E+00		1.08863E+01		9.89860E+00
6.25251E+00		8.37483E+00		9.93865E+00
6.27255E+00		1.06229E+01		9.97872E+00
6.29259E+00		8.84667E+00		1.00188E+01
6.31263E+00		9.56657E+00		1.00589E+01
6.33267E+00		1.06757E+01		1.00989E+01
6.35271E+00		1.09896E+01		1.01389E+01
6.37275E+00		1.13589E+01		1.01789E+01
6.39279E+00		1.11472E+01		1.02188E+01
6.41283E+00		9.67675E+00		1.02586E+01
6.43287E+00		1.06796E+01		1.02982E+01
6.45291E+00		1.09834E+01		1.03378E+01
6.47295E+00		9.61864E+00		1.03772E+01
6.49299E+00		1.08775E+01		1.04165E+01
6.51303E+00		9.75069E+00		1.04556E+01
6.53307E+00		1.10637E+01		1.04946E+01
6.55311E+00		1.06359E+01		1.05333E+01
6.57315E+00		9.74711E+00		1.05718E+01
6.59319E+00		9.61053E+00		1.06101E+01
6.61323E+00		1.02489E+01		1.06482E+01
6.63327E+00		1.14185E+01		1.06859E+01
6.65331E+00		1.12914E+01		1.07235E+01
6.67335E+00		9.82236E+00		1.07607E+01
6.69339E+00		1.16624E+01		1.07976E+01
6.71343E+00		9.94035E+00		1.08342E+01
6.73347E+00		1.03609E+01		1.08704E+01
6.75351E+00		1.13735E+01		1.09063E+01
6.77355E+00		1.18990E+01		1.09419E+01
6.79359E+00		1.09803E+01		1.09771E+01
6.81363E+00		1.06061E+01		1.10118E+01
6.83367E+00		1.28468E+01		1.10462E+01
6.85371E+00		1.10993E+01		1.10801E+01
6.87375E+00		1.23855E+01		1.11137E+01
6.89379E+00		1.12489E+01		1.11467E+01
6.91383E+00		1.23108E+01		1.11793E+01
6.93387E+00		1.22460E+01		1.12115E+01
6.95391E+00		1.22759E+01		1.12431E+01
6.97395E+00		1.06070E+01		1.12743E+01
6.99399E+00		1.20275E+01		1.13049E+01
7.01403E+00		1.29797E+01		1.13350E+01
7.03407E+00		1.21412E+01		1.13646E+01
7.05411E+00		1.22678E+01		1.13936E+01
7.07415E+00		1.30727E+01		1.14221E+01
7.09419E+00		1.20937E+01		1.14500E+01
7.11423E+00		1.34045E+01		1.14773E+01
7.13427E+00		1.15849E+01		1.15040E+01
7.15431E+00		1.11061E+01		1.15301E+01
7.17435E+00		1.20721E+01		1.15556E+01
7.19439E+00		1.21871E+01		1.15805E+01
7.21443E+00		1.25293E+01		1.16047E+01
7.23447E+00		1.26649E+01		1.16283E+01
7.25451E+00		1.38448E+01		1.16513E+01
7.27455E+00		1.09668E+01		1.16735E+01
7.29459E+00		1.19817E+01		1.16952E+01
7.31463E+00		1.18811E+01		1.17161E+01
7.33467E+00		1.17841E+01		1.17363E+01
7.35471E+00		1.27331E+01		1.17559E+01
7.37475E+00		1.17491E+01		1.17747E+01
7.39479E+00		1.05226E+01		1.17928E+01
7.41483E+00		1.13610E+01		1.18102E+01
7.43487E+00		1.17567E+01		1.18269E+01
7.45491E+00		1.21897E+01		1.18428E+01
7.47495E+00		1.14933E+01		1.18580E+01
7.49499E+00		1.40814E+01		1.18725E+01
7.51503E+00		1.13528E+01		1.18862E+01
7.53507E+00		1.15941E+01		1.18992E+01
7.55511E+00		1.13957E+01		1.19113E+01
7.57515E+00		1.16028E+01		1.19228E+01
7.59519E+00		1.13210E+01		1.19334E+01
7.61523E+00		1.12741E+01		1.19433E+01
7.63527E+00		1.22934E+01		1.19524E+01
7.65531E+00		9.11611E+00		1.19607E+01
7.67535E+00		1.17692E+01		1.19682E+01
7.69539E+00		1.21990E+01		1.19749E+01
7.71543E+00		1.02498E+01		1.19808E+01
7.73547E+00		1.09560E+01		1.19860E+01
7.75551E+00		1.17242E+01		1.19903E+01
7.77555E+00		1.25913E+01		1.19939E+01
7.79559E+00		1.24421E+01		1.19966E+01
7.81563E+00		1.27388E+01		1.19985E+01
7.83567E+00		1.15225E+01		1.19997E+01
7.85571E+00		1.15489E+01		1.20000E+01
7.87575E+00		1.14304E+01		1.19995E+01
7.89579E+00		1.21967E+01		1.19983E+01
7.91583E+00		1.12446E+01		1.19962E+01
7.93587E+00		1.12216E+01		1.19933E+01
7.95591E+00		1.14332E+01		1.19896E+01
7.97595E+00		1.18203E+01		1.19851E+01
7.99599E+00		1.28312E+01		1.19799E+01
8.01603E+00		1.39155E+01		1.19738E+01
8.03607E+00		1.16050E+01		1.19669E+01
8.05611E+00		1.34259E+01		1.19593E+01
8.07615E+00		1.13756E+01		1.19508E+01
8.09619E+00		1.16580E+01		1.19416E+01
8.11623E+00		1.18486E+01		1.19316E+01
8.13627E+00		1.07356E+01		1.19208E+01
8.15631E+00		1.12766E+01		1.19093E+01
8.17635E+00		9.60229E+00		1.18970E+01
8.19639E+00		1.28645E+01		1.18839E+01
8.21643E+00		1.15913E+01		1.18701E+01
8.23647E+00		1.06856E+01		1.18555E+01
8.25651E+00		1.10696E+01		1.18401E+01
8.27655E+00		1.28595E+01		1.18241E+01
8.29659E+00		1.29587E+01		1.18073E+01
8.31663E+00		1.10644E+01		1.17897E+01
8.33667E+00		1.27977E+01		1.17715E+01
8.35671E+00		1.26078E+01		1.17525E+01
8.37675E+00		1.21615E+01		1.17329E+01
8.39679E+00		1.14908E+01		1.17125E+01
8.41683E+00		1.20892E+01		1.16915E+01
8.43687E+00		1.09073E+01		1.16697E+01
8.45691E+00		1.13495E+01		1.16474E+01
8.47695E+00		1.30507E+01		1.16243E+01
8.49699E+00		1.21964E+01		1.16006E+01
8.51703E+00		1.33264E+01		1.15762E+01
8.53707E+00		1.13376E+01		1.15512E+01
8.55711E+00		1.19957E+01		1.15256E+01
8.57715E+00		1.20806E+01		1.14994E+01
8.59719E+00		1.16198E+01		1.14726E+01
8.61723E+00		1.28810E+01		1.14452E+01
8.63727E+00		1.08782E+01		1.14172E+01
8.65731E+00		1.23251E+01		1.13886E+01
8.67735E+00		1.12656E+01		1.13595E+01
8.69739E+00		1.18011E+01		1.13298E+01
8.71743E+00		1.04209E+01		1.12996E+01
8.73747E+00		1.23808E+01		1.12689E+01
8.75752E+00		1.03651E+01		1.12377E+01
8.77756E+00		1.05856E+01		1.12059E+01
8.79760E+00		1.12511E+01		1.11737E+01
8.81764E+00		9.94733E+00		1.11410E+01
8.83768E+00		1.07992E+01		1.11079E+01
8.85772E+00		1.16968E+01		1.10743E+01
8.87776E+00		1.12211E+01		1.10403E+01
8.89780E+00		9.95931E+00		1.10059E+01
8.91784E+00		1.13975E+01		1.09710E+01
8.93788E+00		1.07288E+01		1.09358E+01
8.95792E+00		1.06183E+01		1.09002E+01
8.97796E+00		1.10316E+01		1.08642E+01
8.99800E+00		1.11450E+01		1.08279E+01
9.01804E+00		9.26700E+00		1.07912E+01
9.03808E+00		8.76917E+00		1.07543E+01
9.05812E+00		1.08301E+01		1.07170E+01
9.07816E+00		1.14184E+01		1.06794E+01
9.09820E+00		1.14696E+01		1.06416E+01
9.11824E+00		1.07888E+01		1.06035E+01
9.13828E+00		1.21128E+01		1.05652E+01
9.15832E+00		1.05027E+01		1.05266E+01
9.17836E+00		1.19305E+01		1.04879E+01
9.19840E+00		8.59507E+00		1.04489E+01
9.21844E+00		1.03099E+01		1.04098E+01
9.23848E+00		1.06109E+01		1.03705E+01
9.25852E+00		1.07896E+01		1.03310E+01
9.27856E+00		8.98107E+00		1.02914E+01
9.29860E+00		9.68828E+00		1.02517E+01
9.31864E+00		8.97640E+00		1.02119E+01
9.33868E+00		8.29999E+00		1.01720E+01
9.35872E+00		1.16091E+01		1.01320E+01
9.37876E+00		9.73281E+00		1.00920E+01
9.39880E+00		1.19906E+01		1.00520E+01
9.41884E+00		1.00833E+01		1.00119E+01
9.43888E+00		9.38443E+00		9.97180E+00
9.45892E+00		9.76664E+00		9.93173E+00
9.47896E+00		9.58184E+00		9.89169E+00
9.49900E+00		1.03382E+01		9.85170E+00
9.51904E+00		1.05423E+01		9.81176E+00
9.53908E+00		9.86331E+00		9.77190E+00
9.55912E+00		9.27517E+00		9.73213E+00
9.57916E+00		1.00308E+01		9.69246E+00
9.59920E+00		1.10399E+01		9.65293E+00
9.61924E+00		9.35131E+00		9.61353E+00
9.63928E+00		9.69283E+00		9.57428E+00
9.65932E+00		1.10377E+01		9.53521E+00
9.67936E+00		9.21167E+00		9.49632E+00
9.69940E+00		9.09517E+00		9.45764E+00
9.71944E+00		9.10689E+00		9.41917E+00
9.73948E+00		8.71202E+00		9.38094E+00
9.75952E+00		1.01022E+01		9.34295E+00
9.77956E+00		8.20170E+00		9.30523E+00
9.79960E+00		9.43486E+00		9.26779E+00
9.81964E+00		9.26487E+00		9.23064E+00
9.83968E+00		8.65783E+00		9.19380E+00
9.85972E+00		7.51479E+00		9.15729E+00
9.87976E+00		9.19623E+00		9.12111E+00
9.89980E+00		7.12266E+00		9.08528E+00
9.91984E+00		1.00547E+01		9.04983E+00
9.93988E+00		8.34234E+00		9.01475E+00
9.95992E+00		9.73023E+00		8.98007E+00
9.97996E+00		7.25100E+00		8.94580E+00
1.00000E+01		9.97010E+00		8.91196E+00
